ID,filename,listno,runno,onset,length,item,category,displayed,response,RT,question onset,para,counter,listcheck,runcheck
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,372.0000,8.0,9.0,nonjoke,"I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.",1,0.766726016998291,378.00672006607056,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,386.0000,8.0,113.0,nonjoke,Some people's only culture is radio.,1,1.0335030555725098,392.0084829330444,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,398.0000,8.0,48.0,joke,"The new tax forms are more realistic: where your wife signs, it says ""accomplice"".",3,1.583517074584961,404.0100510120392,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,410.0000,8.0,87.0,nonjoke,"It's always nicer to give than to receive, especially when its your parents.",2,1.1834697723388672,416.0115520954132,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,422.0000,8.0,104.0,joke,Politicians who are as American as apple pie still want their slice.,1,0.7333879470825195,428.01311206817627,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,434.0000,8.0,145.0,nonjoke,The only person who sticks closer to you in adversity than a friend is a spouse.,1,0.8501870632171631,440.0145699977875,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,442.0000,8.0,62.0,joke,"I can walk on water, but I stagger on alcohol.",4,0.5833110809326172,448.01570892333984,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,450.0000,8.0,42.0,joke,The best way to keep the milk from turning sour is to keep it in the cow.,2,0.5166959762573242,456.0166919231415,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,460.0000,8.0,136.0,joke,The only fishing through the ice that some men ever do is for the olive.,2,0.7500369548797607,466.0012810230255,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,468.0000,8.0,35.0,nonjoke,"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their careers.",1,0.4166679382324219,474.0023069381714,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,478.0000,8.0,118.0,joke,Cocktails lounges are usually half lit to match the patrons.,2,1.1667890548706055,484.00353598594666,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,508.0000,8.0,28.0,joke,Her press agent was operated on for an ingrown beeper.,1,1.450179100036621,514.0073759555817,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,516.0000,8.0,2.0,joke,"She went on a fourteen day diet, but she only lost two weeks.",3,1.2335400581359863,522.0083429813385,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,526.0000,8.0,144.0,joke,The difference between a dog and fox is about five beers.,2,1.6335279941558838,532.0096530914307,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,534.0000,8.0,88.0,joke,The wind was so strong it blew out three fuses.,1,0.6667039394378662,540.0107080936432,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,544.0000,8.0,122.0,joke,"If you're filthy rich, sending your kids to college is a wonderful cleaner.",2,1.4501748085021973,550.0119230747223,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run1_data.csv,2.0,1.0,562.0000,8.0,8.0,joke,Last Thanksgiving my wife spent all morning in the kitchen stuffing the kids.,1,0.5667312145233154,568.0142328739166,3.0,3.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,0.0000,8.0,134.0,joke,My church welcomes all denominations but prefers twenties.,3,1.000093936920166,6.0096092224121085,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,8.0000,8.0,75.0,nonjoke,"When reviewing your notes for a test, the most important ones will be capitalized.",1,0.6667790412902832,14.01057505607605,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,20.0000,8.0,22.0,joke,Our son brought home a note from school saying they need a written excuse for his presence.,2,1.3167941570281982,26.01217103004456,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,32.0000,8.0,6.0,joke,Sunday is the day we bow our heads and putt.,2,1.1001861095428467,38.01365208625794,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,40.0000,8.0,53.0,nonjoke,"By the time Mary had her fourteenth child, she'd run out of names to call her offspring.",2,0.9500908851623535,46.014701128005974,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,50.0000,8.0,70.0,joke,The best gift for the man who has everything is penicillin.,2,1.7336089611053467,56.015950202941895,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,62.0000,8.0,60.0,joke,Another thing a small boy is constantly outgrowing is his allowance.,2,0.46660900115966797,68.00084900856018,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,70.0000,8.0,14.0,joke,He got a medal for bravery on the beach when he rescued a girl from a lifeguard.,2,1.9836058616638184,76.00189518928528,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,78.0000,8.0,105.0,nonjoke,The book that tells you where you can go on vacation is called a guidebook.,1,0.4165968894958496,84.00288319587708,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,88.0000,8.0,81.0,nonjoke,Another thing that has developed by leaps and bounds is modern science.,1,1.8835809230804443,94.0041811466217,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,96.0000,8.0,84.0,joke,"The convict told his cellmate how he'd blown all the money he stole on wine, women, and lawyers.",1,1.3168809413909912,102.00517320632936,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,106.0000,8.0,41.0,nonjoke,His doctor recommended he stay flat on his back ever since he was hit by a motorist.,1,1.583521842956543,112.00648021697998,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,114.0000,8.0,103.0,nonjoke,"I still miss my ex-wife, but I am improving my ego.",1,1.7002251148223877,120.00752902030943,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,122.0000,8.0,92.0,joke,"When I asked the bartender for something cold and full of rum, he recommended his wife.",1,1.4669089317321777,128.0085091590881,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,130.0000,8.0,11.0,nonjoke,"He owns stock in a company that pays quarterly dividends, so every three months they send him a statement.",1,0.8834109306335449,136.00955820083618,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,138.0000,8.0,126.0,joke,My husband took the money we were saving to buy a new car and blew it all at the laundry.,1,1.4501769542694092,144.01060414314267,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,148.0000,8.0,64.0,joke,The best way to stop an elephant from charging is to cut off its credit.,2,0.883544921875,154.01179909706116,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,162.0000,8.0,10.0,joke,Nothing in the known universe travels faster than gossip.,2,0.6659650802612305,168.01436614990234,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,170.0000,8.0,152.0,joke,"Many things run in families, especially noses.",2,0.5834250450134277,176.01467204093933,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,178.0000,8.0,51.0,nonjoke,I went to a place that serves breakfast any time and ordered French toast in the nighttime.,1,0.8334200382232666,184.0156970024109,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,186.0000,8.0,29.0,nonjoke,My doctor has never violated his oath: the oath he took years ago to become a practitioner.,1,1.5168509483337402,192.00009608268738,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,194.0000,8.0,52.0,joke,My wife did natural childbirth: no makeup.,1,1.2168760299682617,200.00107216835025,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,210.0000,8.0,91.0,nonjoke,"If there's one thing that counts in business, its resources.",1,0.8500699996948242,216.00318002700809,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,218.0000,8.0,16.0,joke,Many a man's idea of a vacation is to rest quietly in the shade of a blonde.,1,1.2667920589447021,224.0041630268097,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,228.0000,8.0,135.0,nonjoke,"My mechanic couldn't fix my brakes, so he fixed my clutch.",1,1.666874885559082,234.00547313690186,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,248.0000,8.0,57.0,nonjoke,"Congress taxes our income, our property, and our purchases.",1,0.6833829879760742,254.0080270767212,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,258.0000,8.0,114.0,joke,It's extraordinary what fine poker hand you get when you're playing bridge.,1,0.8167858123779297,264.00929021835327,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,274.0000,8.0,31.0,nonjoke,"He told her he wasn't himself, and she said she'd noticed the problem.",1,1.0668919086456299,280.01125121116644,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,302.0000,8.0,82.0,joke,"When it comes to keeping warm, nothing beats a thermal brunette.",1,0.6500980854034424,308.01485705375666,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,312.0000,8.0,154.0,joke,"This new computer works so quickly, it comes complete with ulcers.",1,1.2834599018096924,318.0161571502685,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,320.0000,8.0,26.0,joke,"To clothe one soldier, it takes the wool from two sheep and the hides from three taxpayers.",2,1.0000979900360107,326.00052618980413,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,332.0000,8.0,153.0,nonjoke,The husband who catches his wife in the act is probably on the snoop.,1,0.6500949859619141,338.00202107429504,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,342.0000,8.0,112.0,joke,The art museum just acquired an early Rembrandt; it's done in Crayola.,3,1.1335151195526123,348.00326108932495,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,350.0000,8.0,101.0,nonjoke,"I got a car for my wife, and I thought it was a good choice.",1,0.6667768955230713,356.0042841434479,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,360.0000,8.0,86.0,joke,"I asked the florist what I should give to my girlfriend, and he suggested his address.",3,1.266800880432129,366.00558519363403,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,376.0000,8.0,110.0,joke,It's not hard to meet expenses; they're everywhere.,2,1.3002679347991943,382.007600069046,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,396.0000,8.0,19.0,nonjoke,"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.",1,0.9001560211181641,402.0101280212402,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,424.0000,8.0,123.0,nonjoke,Too many girls believe that the chief foundation for true love is a large fortune.,1,0.7834391593933105,430.0137259960175,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,432.0000,8.0,137.0,nonjoke,A man who has lost ninety percent of his brain is called a zombie.,2,0.7500569820404053,438.01476216316223,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,440.0000,8.0,44.0,joke,The only place where you can find people who spend all their time minding their own business is the cemetery.,3,1.0835981369018555,446.0156500339508,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,450.0000,8.0,78.0,joke,My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our drinks.,3,0.6501219272613525,456.0003581047058,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,462.0000,8.0,66.0,joke,One good way to invest in the country is to buy a senator.,3,0.7167360782623291,468.00190711021423,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,472.0000,8.0,79.0,nonjoke,She puts something behind her ears to attract men; lately she's been using her vanilla.,NA,NA,478.00315713882446,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,486.0000,8.0,149.0,nonjoke,"She asked what state he was born in, and he said in the East.",2,1.6002449989318848,492.0049090385437,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,494.0000,8.0,147.0,nonjoke,"When we got divorced, my wife and I split the house; she got the kitchen.",1,0.9168190956115723,500.0059621334076,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,504.0000,8.0,67.0,nonjoke,The most prevalent form of legalized gambling is betting.,1,0.7166900634765625,510.00724911689764,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,512.0000,8.0,7.0,nonjoke,A replacement player hit a home run with my ball.,1,1.4168438911437988,518.0082311630249,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,520.0000,8.0,111.0,nonjoke,"Some husbands are good providers, but only if you count salary.",1,1.2335460186004639,526.0091781616211,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,530.0000,8.0,96.0,joke,"When the kid came into the store and asked for empty boxes, the owner gave him the register.",3,0.9834787845611572,536.0104892253877,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,542.0000,8.0,95.0,nonjoke,He was teaching his girlfriend how to swim when the lifeguard made them move to the shallows.,1,0.41670989990234375,548.0120611190796,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,550.0000,8.0,119.0,nonjoke,"He told me he's not broke, just badly off.",1,0.5000879764556885,556.0130090713501,2.0,2.0,True,True
498_FED_20170210c_3T2,Outputs_used/FED_2017021017c_3T2_run2_data.csv,2.0,2.0,560.0000,8.0,116.0,joke,Autobiography is an unrivaled vehicle for telling the truth about others.,1,0.46674108505249023,566.0143120288849,2.0,2.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,0.0000,8.0,139.0,nonjoke,They redecorated the bar with new wood.,1,1.8002159595489502,6.0098209381103525,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,10.0000,8.0,13.0,nonjoke,A device for finding furniture in the dark is a candle.,1,1.5001308917999268,16.011142015457153,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,18.0000,8.0,18.0,joke,"When we watch a sexy movie, my wife leans over and breathes on my glasses.",2,1.0335052013397217,24.012117862701416,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,28.0000,8.0,85.0,nonjoke,"Frequent naps prevent old age, especially when taken while relaxed.",1,0.9167468547821045,34.01346206665039,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,38.0000,8.0,102.0,joke,We live in a lovely suburb; it's just two miles beyond our income.,2,1.0501830577850342,44.01473903656006,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,48.0000,8.0,25.0,nonjoke,The only thing money can't buy is generosity.,2,1.8835489749908447,54.01610207557678,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,58.0000,8.0,105.0,nonjoke,The book that tells you where you can go on vacation is called a guidebook.,3,1.4502339363098145,64.0006799697876,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,66.0000,8.0,92.0,joke,"When I asked the bartender for something cold and full of rum, he recommended his wife.",3,1.2167439460754395,72.00174808502197,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,88.0000,8.0,4.0,joke,I knew a streetwalker who was so exclusive she had an unlisted telephone booth.,3,1.350154161453247,94.00462889671326,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,98.0000,8.0,111.0,nonjoke,"Some husbands are good providers, but only if you count salary.",2,1.716912031173706,104.00596594810486,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,108.0000,8.0,117.0,nonjoke,"All roads lead to Rome, and all detours lead to somewhere.",2,1.6168491840362549,114.0072898864746,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,116.0000,8.0,35.0,nonjoke,"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their careers.",1,1.6502361297607422,122.00828790664671,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,136.0000,8.0,6.0,joke,Sunday is the day we bow our heads and putt.,2,1.4168460369110107,142.01088905334473,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,150.0000,8.0,118.0,joke,Cocktails lounges are usually half lit to match the patrons.,3,1.033491849899292,156.01274609565738,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,162.0000,8.0,76.0,joke,"Parents support clubs for teenagers, especially when they lack other forms of punishment.",3,1.0834331512451172,168.01435089111328,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,174.0000,8.0,42.0,joke,The best way to keep the milk from turning sour is to keep it in the cow.,4,1.3500661849975586,180.01588988304138,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,184.0000,8.0,70.0,joke,The best gift for the man who has everything is penicillin.,4,0.9333479404449463,190.00055408477783,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,192.0000,8.0,141.0,nonjoke,The only crop that is grown in America and harvested abroad is the American tobacco.,NA,NA,198.00155806541443,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,200.0000,8.0,50.0,joke,The only time my father ever raised a hand to his children was in self- defense.,3,0.6667571067810059,206.0026569366455,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,212.0000,8.0,21.0,nonjoke,"She told him he looked like a million, and she meant every syllable.",2,1.6336181163787842,218.00418090820312,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,226.0000,8.0,83.0,nonjoke,Nothing ages a woman faster than hardship.,1,0.8334569931030273,232.00604605674744,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,234.0000,8.0,39.0,nonjoke,The best way to remove coffee stains from a white blouse is with detergent.,1,0.9334309101104736,240.00705099105838,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,242.0000,8.0,156.0,joke,The only ones who want me for my body are mosquitos.,3,0.4500908851623535,248.00811100006104,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,250.0000,8.0,146.0,joke,"Love has its benefits, and they are usually called alimony.",1,1.0834391117095947,256.00920486450195,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,270.0000,8.0,145.0,nonjoke,The only person who sticks closer to you in adversity than a friend is a spouse.,1,0.9000821113586426,276.011813879013,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,278.0000,8.0,154.0,joke,"This new computer works so quickly, it comes complete with ulcers.",3,0.7834508419036865,284.01282405853266,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,288.0000,8.0,98.0,joke,"Nature has three ways of thinning the herd: drought, famine, and primaries.",2,0.9667150974273682,294.0142059326172,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,310.0000,8.0,89.0,nonjoke,"Some babies are born to rule, while others are weak.",1,1.033445119857788,316.0003919601441,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,322.0000,8.0,142.0,joke,She's happy because she finally has a boyfriend who gets along with her fianc_.,2,0.9334688186645508,328.0019340515137,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,332.0000,8.0,51.0,nonjoke,I went to a place that serves breakfast any time and ordered French toast in the nighttime.,2,0.7168581485748291,338.0032238960266,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,342.0000,8.0,8.0,joke,Last Thanksgiving my wife spent all morning in the kitchen stuffing the kids.,3,1.1668369770050049,348.00455594062805,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,354.0000,8.0,59.0,nonjoke,"Women don't dress to please men; if they did, they'd dress a lot scantier.",1,0.8001301288604736,360.0061318874359,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,364.0000,8.0,22.0,joke,Our son brought home a note from school saying they need a written excuse for his presence.,4,1.1167469024658203,370.0075080394745,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,374.0000,8.0,44.0,joke,The only place where you can find people who spend all their time minding their own business is the cemetery.,3,0.683441162109375,380.00875091552734,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,386.0000,8.0,2.0,joke,"She went on a fourteen day diet, but she only lost two weeks.",2,0.9334409236907959,392.0103499889374,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,394.0000,8.0,150.0,joke,One way to keep pornography away from teenagers is to put it in a textbook.,2,0.45008301734924316,400.01136302948,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,402.0000,8.0,153.0,nonjoke,The husband who catches his wife in the act is probably on the snoop.,1,1.5669200420379639,408.01237297058105,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,418.0000,8.0,3.0,nonjoke,A thoughtful wife has pork chops ready when her husband comes home from working.,1,0.8334689140319824,424.0145010948181,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,432.0000,8.0,93.0,nonjoke,"He is probably the best boxer in the country, but he always loses in the competition.",3,0.6834421157836914,438.01632595062256,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,444.0000,8.0,20.0,joke,"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a balloon.",2,1.4668397903442383,450.00125408172613,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,452.0000,8.0,133.0,nonjoke,He likes to make things around the house; this week it's the shelves.,1,1.3501482009887695,458.0023288726807,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,460.0000,8.0,152.0,joke,"Many things run in families, especially noses.",2,1.3834989070892334,466.0033359527588,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,468.0000,8.0,71.0,nonjoke,Save the whales; start a coalition.,1,0.5833711624145508,474.0044069290161,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,478.0000,8.0,113.0,nonjoke,Some people's only culture is radio.,1,0.43346405029296875,484.0056118965149,1.0,1.0,True,True
520_FED_20161227a_3T2,Outputs_used/FED_20161227a_3T2_run1_data.csv,2.0,1.0,486.0000,8.0,80.0,joke,He says he doesn't like to drink because it makes him feel happy.,2,0.4000730514526367,492.00674700737,1.0,1.0,True,True
